hh_index,zone_id,hh_count,hh_children,hh_people_in_work,hh_in_work,hh_income,hh_cars,p_hh_index,adult,gender,age,employment,occupation,main_activity,main_activity_id,mode
72.0,64.0,1.0,0.0,0.0,0.0,16000.0,0.0,0,1,0,53.0,0,0,3,264.0,0.0
73.0,64.0,5.0,2.0,2.0,1.0,65000.0,1.0,0,1,1,20.0,3,1,1,148.0,0.0
73.0,64.0,5.0,2.0,2.0,1.0,65000.0,1.0,1,1,1,19.0,2,0,2,182.0,2.0
73.0,64.0,5.0,2.0,2.0,1.0,65000.0,1.0,2,1,1,23.0,3,1,1,374.0,3.0
73.0,64.0,5.0,2.0,2.0,1.0,65000.0,1.0,3,0,1,9.0,2,0,2,284.0,0.0
73.0,64.0,5.0,2.0,2.0,1.0,65000.0,1.0,4,0,0,4.0,2,0,2,107.0,2.0
74.0,42.0,1.0,0.0,1.0,1.0,20000.0,0.0,0,1,0,67.0,3,1,1,689.0,0.0
75.0,46.0,1.0,0.0,0.0,0.0,16000.0,1.0,0,1,0,56.0,0,0,5,74.0,0.0
76.0,46.0,5.0,1.0,3.0,1.0,85000.0,0.0,0,1,1,30.0,3,2,1,548.0,0.0
76.0,46.0,5.0,1.0,3.0,1.0,85000.0,0.0,1,1,0,31.0,3,1,1,503.0,0.0
76.0,46.0,5.0,1.0,3.0,1.0,85000.0,0.0,2,1,0,33.0,3,1,5,86.0,0.0
76.0,46.0,5.0,1.0,3.0,1.0,85000.0,0.0,3,1,0,32.0,1,0,0,-1.0,-1.0
76.0,46.0,5.0,1.0,3.0,1.0,85000.0,0.0,4,0,1,7.0,2,0,2,24.0,0.0
77.0,46.0,4.0,2.0,2.0,1.0,30000.0,1.0,0,1,0,21.0,3,1,1,780.0,0.0
77.0,46.0,4.0,2.0,2.0,1.0,30000.0,1.0,1,1,0,21.0,3,1,1,698.0,0.0
77.0,46.0,4.0,2.0,2.0,1.0,30000.0,1.0,2,0,0,9.0,2,0,2,189.0,0.0
77.0,46.0,4.0,2.0,2.0,1.0,30000.0,1.0,3,0,0,7.0,2,0,2,422.0,0.0
78.0,41.0,5.0,1.0,3.0,1.0,40000.0,3.0,0,1,0,22.0,3,1,1,227.0,0.0
78.0,41.0,5.0,1.0,3.0,1.0,40000.0,3.0,1,1,1,24.0,3,1,1,352.0,0.0
78.0,41.0,5.0,1.0,3.0,1.0,40000.0,3.0,2,1,0,22.0,3,1,1,435.0,2.0
78.0,41.0,5.0,1.0,3.0,1.0,40000.0,3.0,3,1,0,24.0,1,0,0,-1.0,-1.0
78.0,41.0,5.0,1.0,3.0,1.0,40000.0,3.0,4,0,0,8.0,2,0,2,454.0,0.0
79.0,46.0,1.0,0.0,0.0,0.0,16000.0,0.0,0,1,0,53.0,0,0,0,-1.0,-1.0
80.0,46.0,2.0,0.0,1.0,1.0,45000.0,1.0,0,1,0,37.0,3,1,1,28.0,0.0
80.0,46.0,2.0,0.0,1.0,1.0,45000.0,1.0,1,1,0,39.0,3,1,1,687.0,1.0
81.0,47.0,5.0,1.0,4.0,1.0,25000.0,1.0,0,1,1,32.0,3,1,1,12.0,0.0
81.0,47.0,5.0,1.0,4.0,1.0,25000.0,1.0,1,1,1,33.0,3,1,1,189.0,0.0
81.0,47.0,5.0,1.0,4.0,1.0,25000.0,1.0,2,1,0,32.0,3,1,1,323.0,0.0
81.0,47.0,5.0,1.0,4.0,1.0,25000.0,1.0,3,1,0,31.0,3,1,1,1.0,1.0
81.0,47.0,5.0,1.0,4.0,1.0,25000.0,1.0,4,0,0,15.0,2,0,2,230.0,0.0
82.0,63.0,1.0,0.0,0.0,0.0,16000.0,0.0,0,1,1,34.0,3,1,1,713.0,0.0
83.0,48.0,5.0,0.0,4.0,1.0,20000.0,1.0,0,1,0,57.0,3,1,1,696.0,0.0
83.0,48.0,5.0,0.0,4.0,1.0,20000.0,1.0,1,1,0,56.0,3,1,1,611.0,0.0
83.0,48.0,5.0,0.0,4.0,1.0,20000.0,1.0,2,1,0,57.0,3,1,1,618.0,0.0
83.0,48.0,5.0,0.0,4.0,1.0,20000.0,1.0,3,1,0,53.0,3,1,1,183.0,2.0
83.0,48.0,5.0,0.0,4.0,1.0,20000.0,1.0,4,1,0,58.0,0,0,3,389.0,0.0
84.0,46.0,5.0,1.0,2.0,1.0,65000.0,0.0,0,1,1,24.0,3,1,1,529.0,0.0
84.0,46.0,5.0,1.0,2.0,1.0,65000.0,0.0,1,1,0,22.0,3,1,1,271.0,0.0
84.0,46.0,5.0,1.0,2.0,1.0,65000.0,0.0,2,1,1,23.0,3,1,1,233.0,0.0
84.0,46.0,5.0,1.0,2.0,1.0,65000.0,0.0,3,1,0,25.0,1,0,4,32.0,0.0
84.0,46.0,5.0,1.0,2.0,1.0,65000.0,0.0,4,0,0,15.0,2,0,2,258.0,0.0
85.0,47.0,3.0,0.0,1.0,1.0,60000.0,0.0,0,1,1,61.0,3,1,1,24.0,1.0
85.0,47.0,3.0,0.0,1.0,1.0,60000.0,0.0,1,1,0,60.0,0,0,0,-1.0,-1.0
85.0,47.0,3.0,0.0,1.0,1.0,60000.0,0.0,2,1,1,62.0,0,0,3,368.0,2.0
86.0,42.0,2.0,0.0,1.0,1.0,20000.0,0.0,0,1,0,72.0,3,2,1,372.0,0.0
86.0,42.0,2.0,0.0,1.0,1.0,20000.0,0.0,1,1,1,70.0,0,0,0,-1.0,-1.0
87.0,48.0,5.0,2.0,2.0,1.0,65000.0,0.0,0,1,1,21.0,3,2,1,735.0,0.0
87.0,48.0,5.0,2.0,2.0,1.0,65000.0,0.0,1,1,0,18.0,2,0,5,83.0,0.0
87.0,48.0,5.0,2.0,2.0,1.0,65000.0,0.0,2,1,1,19.0,3,1,1,127.0,0.0
87.0,48.0,5.0,2.0,2.0,1.0,65000.0,0.0,3,0,0,12.0,2,0,2,161.0,0.0
87.0,48.0,5.0,2.0,2.0,1.0,65000.0,0.0,4,0,0,5.0,2,0,2,33.0,0.0
88.0,46.0,3.0,0.0,1.0,1.0,100000.0,2.0,0,1,0,38.0,3,2,1,284.0,0.0
88.0,46.0,3.0,0.0,1.0,1.0,100000.0,2.0,1,1,0,36.0,3,2,1,162.0,0.0
88.0,46.0,3.0,0.0,1.0,1.0,100000.0,2.0,2,1,0,36.0,3,1,1,195.0,0.0
89.0,48.0,5.0,3.0,2.0,1.0,25000.0,0.0,0,1,1,26.0,3,1,1,16.0,3.0
89.0,48.0,5.0,3.0,2.0,1.0,25000.0,0.0,1,1,0,26.0,3,1,1,539.0,0.0
89.0,48.0,5.0,3.0,2.0,1.0,25000.0,0.0,2,0,1,10.0,2,0,2,437.0,0.0
89.0,48.0,5.0,3.0,2.0,1.0,25000.0,0.0,3,0,1,10.0,2,0,2,102.0,0.0
89.0,48.0,5.0,3.0,2.0,1.0,25000.0,0.0,4,0,1,10.0,2,0,2,304.0,0.0
90.0,46.0,5.0,0.0,4.0,1.0,95000.0,2.0,0,1,0,61.0,3,1,1,778.0,0.0
90.0,46.0,5.0,0.0,4.0,1.0,95000.0,2.0,1,1,1,62.0,3,2,1,912.0,3.0
90.0,46.0,5.0,0.0,4.0,1.0,95000.0,2.0,2,1,0,62.0,3,1,1,224.0,0.0
90.0,46.0,5.0,0.0,4.0,1.0,95000.0,2.0,3,1,0,62.0,3,1,1,524.0,0.0
90.0,46.0,5.0,0.0,4.0,1.0,95000.0,2.0,4,1,0,63.0,0,0,0,-1.0,-1.0
91.0,15.0,1.0,0.0,1.0,1.0,15000.0,0.0,0,1,0,51.0,3,1,1,267.0,0.0
92.0,62.0,3.0,0.0,1.0,1.0,35000.0,1.0,0,1,0,59.0,3,1,1,343.0,0.0
92.0,62.0,3.0,0.0,1.0,1.0,35000.0,1.0,1,1,0,60.0,0,0,0,-1.0,-1.0
92.0,62.0,3.0,0.0,1.0,1.0,35000.0,1.0,2,1,1,59.0,0,0,4,462.0,3.0
93.0,59.0,4.0,1.0,2.0,1.0,35000.0,0.0,0,1,1,17.0,2,0,2,43.0,0.0
93.0,59.0,4.0,1.0,2.0,1.0,35000.0,0.0,1,1,0,21.0,3,1,1,722.0,0.0
93.0,59.0,4.0,1.0,2.0,1.0,35000.0,0.0,2,1,1,19.0,3,1,0,-1.0,-1.0
93.0,59.0,4.0,1.0,2.0,1.0,35000.0,0.0,3,0,1,6.0,2,0,2,414.0,1.0
94.0,47.0,3.0,0.0,2.0,1.0,70000.0,1.0,0,1,0,30.0,3,1,1,317.0,0.0
94.0,47.0,3.0,0.0,2.0,1.0,70000.0,1.0,1,1,1,30.0,3,1,1,815.0,2.0
94.0,47.0,3.0,0.0,2.0,1.0,70000.0,1.0,2,1,1,30.0,3,1,1,37.0,0.0
95.0,41.0,4.0,0.0,4.0,1.0,35000.0,2.0,0,1,0,64.0,3,1,1,807.0,3.0
95.0,41.0,4.0,0.0,4.0,1.0,35000.0,2.0,1,1,1,64.0,3,1,1,214.0,0.0
95.0,41.0,4.0,0.0,4.0,1.0,35000.0,2.0,2,1,1,63.0,3,1,1,670.0,0.0
95.0,41.0,4.0,0.0,4.0,1.0,35000.0,2.0,3,1,0,65.0,3,1,1,565.0,0.0
96.0,46.0,5.0,1.0,4.0,1.0,40000.0,1.0,0,1,0,29.0,3,1,1,556.0,0.0
96.0,46.0,5.0,1.0,4.0,1.0,40000.0,1.0,1,1,1,29.0,3,1,1,43.0,0.0
96.0,46.0,5.0,1.0,4.0,1.0,40000.0,1.0,2,1,1,29.0,3,1,0,-1.0,-1.0
96.0,46.0,5.0,1.0,4.0,1.0,40000.0,1.0,3,1,0,33.0,3,1,1,430.0,0.0
96.0,46.0,5.0,1.0,4.0,1.0,40000.0,1.0,4,0,1,15.0,2,0,2,402.0,0.0
97.0,15.0,2.0,1.0,1.0,1.0,40000.0,0.0,0,1,0,26.0,3,1,0,-1.0,-1.0
97.0,15.0,2.0,1.0,1.0,1.0,40000.0,0.0,1,0,0,15.0,2,0,2,92.0,0.0
98.0,46.0,4.0,2.0,1.0,1.0,45000.0,1.0,0,1,1,21.0,2,0,2,248.0,0.0
98.0,46.0,4.0,2.0,1.0,1.0,45000.0,1.0,1,1,0,20.0,1,0,5,23.0,0.0
98.0,46.0,4.0,2.0,1.0,1.0,45000.0,1.0,2,0,0,8.0,2,0,2,260.0,0.0
98.0,46.0,4.0,2.0,1.0,1.0,45000.0,1.0,3,0,1,12.0,2,0,2,108.0,0.0
99.0,51.0,2.0,1.0,1.0,1.0,40000.0,0.0,0,1,1,17.0,2,0,0,-1.0,-1.0
99.0,51.0,2.0,1.0,1.0,1.0,40000.0,0.0,1,0,1,6.0,2,0,2,298.0,0.0
100.0,42.0,1.0,0.0,0.0,0.0,16000.0,1.0,0,1,0,47.0,3,1,1,7.0,0.0
101.0,41.0,2.0,1.0,1.0,1.0,35000.0,1.0,0,1,1,22.0,3,1,1,690.0,0.0
101.0,41.0,2.0,1.0,1.0,1.0,35000.0,1.0,1,0,1,6.0,2,0,5,33.0,2.0
102.0,46.0,5.0,2.0,3.0,1.0,65000.0,1.0,0,1,1,25.0,3,1,1,938.0,0.0
102.0,46.0,5.0,2.0,3.0,1.0,65000.0,1.0,1,1,0,28.0,3,1,1,807.0,2.0
102.0,46.0,5.0,2.0,3.0,1.0,65000.0,1.0,2,1,1,25.0,3,1,1,727.0,0.0
102.0,46.0,5.0,2.0,3.0,1.0,65000.0,1.0,3,0,0,8.0,2,0,2,215.0,3.0
102.0,46.0,5.0,2.0,3.0,1.0,65000.0,1.0,4,0,1,6.0,2,0,2,236.0,2.0
103.0,50.0,1.0,0.0,0.0,0.0,16000.0,1.0,0,1,1,62.0,0,0,0,-1.0,-1.0
104.0,41.0,5.0,2.0,2.0,1.0,35000.0,1.0,0,1,1,21.0,3,1,1,145.0,0.0
104.0,41.0,5.0,2.0,2.0,1.0,35000.0,1.0,1,1,0,24.0,3,1,1,703.0,0.0
104.0,41.0,5.0,2.0,2.0,1.0,35000.0,1.0,2,1,1,25.0,3,1,1,297.0,0.0
104.0,41.0,5.0,2.0,2.0,1.0,35000.0,1.0,3,0,0,13.0,2,0,2,121.0,0.0
104.0,41.0,5.0,2.0,2.0,1.0,35000.0,1.0,4,0,1,8.0,2,0,0,-1.0,-1.0
105.0,46.0,3.0,2.0,1.0,1.0,40000.0,0.0,0,1,1,30.0,3,1,1,27.0,2.0
105.0,46.0,3.0,2.0,1.0,1.0,40000.0,0.0,1,0,1,10.0,2,0,2,411.0,0.0
105.0,46.0,3.0,2.0,1.0,1.0,40000.0,0.0,2,0,0,12.0,2,0,2,442.0,0.0
106.0,48.0,4.0,0.0,1.0,1.0,40000.0,1.0,0,1,1,54.0,3,1,1,779.0,0.0
106.0,48.0,4.0,0.0,1.0,1.0,40000.0,1.0,1,1,0,54.0,0,0,0,-1.0,-1.0
106.0,48.0,4.0,0.0,1.0,1.0,40000.0,1.0,2,1,0,56.0,0,0,3,30.0,0.0
106.0,48.0,4.0,0.0,1.0,1.0,40000.0,1.0,3,1,0,54.0,0,0,4,477.0,3.0
107.0,63.0,1.0,0.0,0.0,0.0,16000.0,0.0,0,1,1,52.0,0,0,0,-1.0,-1.0
108.0,46.0,3.0,0.0,2.0,1.0,80000.0,0.0,0,1,0,56.0,3,1,1,712.0,0.0
108.0,46.0,3.0,0.0,2.0,1.0,80000.0,0.0,1,1,1,56.0,3,1,1,744.0,0.0
108.0,46.0,3.0,0.0,2.0,1.0,80000.0,0.0,2,1,1,55.0,0,0,4,880.0,0.0
109.0,46.0,3.0,1.0,2.0,1.0,45000.0,1.0,0,1,1,33.0,3,2,1,441.0,0.0
109.0,46.0,3.0,1.0,2.0,1.0,45000.0,1.0,1,1,0,32.0,3,1,1,365.0,0.0
109.0,46.0,3.0,1.0,2.0,1.0,45000.0,1.0,2,0,1,9.0,2,0,2,433.0,3.0
110.0,47.0,4.0,2.0,1.0,1.0,45000.0,2.0,0,1,1,17.0,2,0,2,421.0,3.0
110.0,47.0,4.0,2.0,1.0,1.0,45000.0,2.0,1,1,0,18.0,1,0,0,-1.0,-1.0
110.0,47.0,4.0,2.0,1.0,1.0,45000.0,2.0,2,0,0,3.0,2,0,2,257.0,0.0
110.0,47.0,4.0,2.0,1.0,1.0,45000.0,2.0,3,0,1,9.0,2,0,2,323.0,0.0
111.0,62.0,1.0,0.0,0.0,0.0,16000.0,0.0,0,1,1,56.0,0,0,0,-1.0,-1.0
112.0,49.0,1.0,0.0,1.0,1.0,30000.0,0.0,0,1,1,51.0,3,1,1,483.0,0.0
113.0,49.0,3.0,1.0,1.0,1.0,40000.0,0.0,0,1,0,19.0,2,0,2,419.0,2.0
113.0,49.0,3.0,1.0,1.0,1.0,40000.0,0.0,1,1,0,23.0,3,1,1,620.0,0.0
113.0,49.0,3.0,1.0,1.0,1.0,40000.0,0.0,2,0,0,9.0,2,0,2,10.0,0.0
114.0,42.0,3.0,0.0,2.0,1.0,35000.0,1.0,0,1,0,67.0,3,1,1,876.0,2.0
114.0,42.0,3.0,0.0,2.0,1.0,35000.0,1.0,1,1,0,71.0,3,1,1,427.0,0.0
114.0,42.0,3.0,0.0,2.0,1.0,35000.0,1.0,2,1,0,69.0,0,0,4,771.0,0.0
115.0,15.0,2.0,0.0,0.0,0.0,17000.0,1.0,0,1,0,63.0,0,0,0,-1.0,-1.0
115.0,15.0,2.0,0.0,0.0,0.0,17000.0,1.0,1,1,0,62.0,0,0,0,-1.0,-1.0
116.0,62.0,4.0,0.0,3.0,1.0,65000.0,0.0,0,1,0,53.0,3,2,0,-1.0,-1.0
116.0,62.0,4.0,0.0,3.0,1.0,65000.0,0.0,1,1,1,55.0,3,1,0,-1.0,-1.0
116.0,62.0,4.0,0.0,3.0,1.0,65000.0,0.0,2,1,0,51.0,3,2,1,487.0,0.0
116.0,62.0,4.0,0.0,3.0,1.0,65000.0,0.0,3,1,1,52.0,0,0,0,-1.0,-1.0
117.0,46.0,3.0,0.0,3.0,1.0,100000.0,0.0,0,1,0,53.0,3,2,1,42.0,0.0
117.0,46.0,3.0,0.0,3.0,1.0,100000.0,0.0,1,1,0,55.0,3,2,1,362.0,0.0
117.0,46.0,3.0,0.0,3.0,1.0,100000.0,0.0,2,1,1,55.0,3,1,1,44.0,0.0
118.0,42.0,4.0,3.0,1.0,1.0,55000.0,0.0,0,1,1,42.0,3,1,1,512.0,0.0
118.0,42.0,4.0,3.0,1.0,1.0,55000.0,0.0,1,0,0,8.0,2,0,2,317.0,0.0
118.0,42.0,4.0,3.0,1.0,1.0,55000.0,0.0,2,0,0,8.0,2,0,2,66.0,3.0
118.0,42.0,4.0,3.0,1.0,1.0,55000.0,0.0,3,0,1,5.0,2,0,2,204.0,0.0
119.0,62.0,3.0,1.0,2.0,1.0,110000.0,0.0,0,1,1,31.0,3,1,1,723.0,0.0
119.0,62.0,3.0,1.0,2.0,1.0,110000.0,0.0,1,1,1,29.0,3,2,1,757.0,0.0
119.0,62.0,3.0,1.0,2.0,1.0,110000.0,0.0,2,0,0,4.0,2,0,2,332.0,0.0
120.0,63.0,1.0,0.0,1.0,1.0,55000.0,1.0,0,1,1,33.0,3,1,1,707.0,3.0
121.0,59.0,3.0,0.0,2.0,1.0,70000.0,1.0,0,1,1,61.0,3,1,1,688.0,3.0
121.0,59.0,3.0,0.0,2.0,1.0,70000.0,1.0,1,1,2,59.0,3,1,1,133.0,2.0
121.0,59.0,3.0,0.0,2.0,1.0,70000.0,1.0,2,1,0,57.0,0,0,4,634.0,3.0
122.0,46.0,3.0,1.0,2.0,1.0,45000.0,1.0,0,1,0,22.0,3,1,1,30.0,1.0
122.0,46.0,3.0,1.0,2.0,1.0,45000.0,1.0,1,1,1,23.0,3,1,1,4.0,2.0
122.0,46.0,3.0,1.0,2.0,1.0,45000.0,1.0,2,0,1,3.0,2,0,2,193.0,0.0
123.0,49.0,1.0,0.0,1.0,1.0,40000.0,0.0,0,1,0,58.0,3,2,1,22.0,0.0
124.0,42.0,4.0,1.0,3.0,1.0,65000.0,0.0,0,1,0,18.0,2,0,2,158.0,0.0
124.0,42.0,4.0,1.0,3.0,1.0,65000.0,0.0,1,1,0,19.0,2,0,2,455.0,0.0
124.0,42.0,4.0,1.0,3.0,1.0,65000.0,0.0,2,1,1,17.0,2,0,2,5.0,0.0
124.0,42.0,4.0,1.0,3.0,1.0,65000.0,0.0,3,0,1,3.0,2,0,2,144.0,3.0
125.0,46.0,2.0,0.0,2.0,1.0,125000.0,1.0,0,1,0,39.0,3,1,1,816.0,0.0
125.0,46.0,2.0,0.0,2.0,1.0,125000.0,1.0,1,1,1,36.0,3,1,1,850.0,0.0
126.0,48.0,4.0,1.0,3.0,1.0,30000.0,1.0,0,1,1,22.0,3,1,0,-1.0,-1.0
126.0,48.0,4.0,1.0,3.0,1.0,30000.0,1.0,1,1,0,21.0,3,1,1,875.0,2.0
126.0,48.0,4.0,1.0,3.0,1.0,30000.0,1.0,2,1,1,24.0,3,1,1,246.0,0.0
126.0,48.0,4.0,1.0,3.0,1.0,30000.0,1.0,3,0,0,7.0,2,0,2,446.0,3.0
127.0,49.0,4.0,1.0,2.0,1.0,25000.0,2.0,0,1,0,21.0,3,1,1,909.0,0.0
127.0,49.0,4.0,1.0,2.0,1.0,25000.0,2.0,1,1,0,21.0,3,1,1,321.0,0.0
127.0,49.0,4.0,1.0,2.0,1.0,25000.0,2.0,2,1,1,19.0,3,1,1,459.0,0.0
127.0,49.0,4.0,1.0,2.0,1.0,25000.0,2.0,3,0,1,13.0,2,0,2,359.0,0.0
128.0,47.0,1.0,0.0,0.0,0.0,16000.0,0.0,0,1,1,35.0,3,1,1,785.0,0.0
129.0,50.0,1.0,0.0,1.0,1.0,30000.0,1.0,0,1,2,59.0,3,1,1,872.0,3.0
130.0,46.0,5.0,1.0,3.0,1.0,45000.0,0.0,0,1,1,21.0,3,1,1,809.0,0.0
130.0,46.0,5.0,1.0,3.0,1.0,45000.0,0.0,1,1,0,20.0,3,1,1,314.0,2.0
130.0,46.0,5.0,1.0,3.0,1.0,45000.0,0.0,2,1,1,23.0,3,1,1,794.0,3.0
130.0,46.0,5.0,1.0,3.0,1.0,45000.0,0.0,3,1,0,22.0,1,0,4,998.0,0.0
130.0,46.0,5.0,1.0,3.0,1.0,45000.0,0.0,4,0,0,5.0,2,0,5,34.0,0.0
131.0,46.0,1.0,0.0,0.0,0.0,16000.0,0.0,0,1,1,48.0,3,1,1,559.0,0.0
132.0,46.0,2.0,1.0,1.0,1.0,45000.0,1.0,0,1,1,23.0,3,1,1,495.0,2.0
132.0,46.0,2.0,1.0,1.0,1.0,45000.0,1.0,1,0,0,4.0,2,0,2,338.0,0.0
133.0,46.0,1.0,0.0,1.0,1.0,35000.0,0.0,0,1,0,35.0,3,1,1,984.0,3.0
134.0,62.0,5.0,3.0,2.0,1.0,75000.0,0.0,0,1,0,27.0,3,1,1,959.0,0.0
134.0,62.0,5.0,3.0,2.0,1.0,75000.0,0.0,1,1,1,25.0,3,1,1,5.0,0.0
134.0,62.0,5.0,3.0,2.0,1.0,75000.0,0.0,2,0,0,14.0,2,0,2,84.0,0.0
134.0,62.0,5.0,3.0,2.0,1.0,75000.0,0.0,3,0,1,8.0,2,0,2,258.0,0.0
134.0,62.0,5.0,3.0,2.0,1.0,75000.0,0.0,4,0,0,8.0,2,0,2,414.0,0.0
135.0,48.0,5.0,1.0,2.0,1.0,30000.0,1.0,0,1,1,21.0,3,1,1,731.0,3.0
135.0,48.0,5.0,1.0,2.0,1.0,30000.0,1.0,1,1,0,18.0,2,0,0,-1.0,-1.0
135.0,48.0,5.0,1.0,2.0,1.0,30000.0,1.0,2,1,1,19.0,3,1,1,41.0,0.0
135.0,48.0,5.0,1.0,2.0,1.0,30000.0,1.0,3,1,0,21.0,3,1,1,742.0,3.0
135.0,48.0,5.0,1.0,2.0,1.0,30000.0,1.0,4,0,0,4.0,2,0,2,354.0,2.0
136.0,49.0,3.0,0.0,3.0,1.0,35000.0,0.0,0,1,0,60.0,3,1,1,902.0,0.0
136.0,49.0,3.0,0.0,3.0,1.0,35000.0,0.0,1,1,0,58.0,3,1,1,281.0,0.0
136.0,49.0,3.0,0.0,3.0,1.0,35000.0,0.0,2,1,1,60.0,3,1,1,776.0,0.0
137.0,42.0,2.0,0.0,0.0,0.0,17000.0,0.0,0,1,0,59.0,0,0,0,-1.0,-1.0
137.0,42.0,2.0,0.0,0.0,0.0,17000.0,0.0,1,1,0,60.0,0,0,0,-1.0,-1.0
138.0,15.0,4.0,3.0,0.0,0.0,22000.0,1.0,0,1,1,20.0,3,1,1,622.0,0.0
138.0,15.0,4.0,3.0,0.0,0.0,22000.0,1.0,1,0,1,1.0,2,0,2,55.0,0.0
138.0,15.0,4.0,3.0,0.0,0.0,22000.0,1.0,2,0,1,4.0,2,0,2,177.0,0.0
138.0,15.0,4.0,3.0,0.0,0.0,22000.0,1.0,3,0,0,8.0,2,0,2,147.0,3.0
139.0,62.0,1.0,0.0,0.0,0.0,16000.0,0.0,0,1,0,57.0,0,0,0,-1.0,-1.0
140.0,15.0,4.0,1.0,3.0,1.0,25000.0,2.0,0,1,0,29.0,3,1,1,231.0,2.0
140.0,15.0,4.0,1.0,3.0,1.0,25000.0,2.0,1,1,1,27.0,3,1,1,684.0,0.0
140.0,15.0,4.0,1.0,3.0,1.0,25000.0,2.0,2,1,0,29.0,3,1,1,589.0,2.0
140.0,15.0,4.0,1.0,3.0,1.0,25000.0,2.0,3,0,0,6.0,2,0,2,439.0,0.0
141.0,42.0,1.0,0.0,1.0,1.0,50000.0,0.0,0,1,1,49.0,3,1,1,493.0,0.0
142.0,47.0,4.0,1.0,3.0,1.0,95000.0,1.0,0,1,1,23.0,3,1,1,553.0,0.0
142.0,47.0,4.0,1.0,3.0,1.0,95000.0,1.0,1,1,1,21.0,3,2,1,198.0,2.0
142.0,47.0,4.0,1.0,3.0,1.0,95000.0,1.0,2,1,1,22.0,3,2,1,715.0,1.0
142.0,47.0,4.0,1.0,3.0,1.0,95000.0,1.0,3,0,0,3.0,2,0,2,322.0,0.0
143.0,46.0,1.0,0.0,0.0,0.0,16000.0,0.0,0,1,1,61.0,0,0,0,-1.0,-1.0
144.0,48.0,1.0,0.0,0.0,0.0,16000.0,0.0,0,1,0,57.0,0,0,0,-1.0,-1.0
145.0,52.0,3.0,0.0,2.0,1.0,40000.0,2.0,0,1,0,62.0,2,0,2,353.0,2.0
145.0,52.0,3.0,0.0,2.0,1.0,40000.0,2.0,1,1,0,64.0,3,1,1,115.0,0.0
145.0,52.0,3.0,0.0,2.0,1.0,40000.0,2.0,2,1,0,64.0,0,0,0,-1.0,-1.0
146.0,46.0,2.0,0.0,2.0,1.0,25000.0,1.0,0,1,0,57.0,3,1,1,376.0,0.0
146.0,46.0,2.0,0.0,2.0,1.0,25000.0,1.0,1,1,0,54.0,3,1,1,826.0,0.0
147.0,41.0,4.0,1.0,2.0,1.0,55000.0,2.0,0,1,1,20.0,3,1,1,348.0,0.0
147.0,41.0,4.0,1.0,2.0,1.0,55000.0,2.0,1,1,0,22.0,3,1,1,891.0,2.0
147.0,41.0,4.0,1.0,2.0,1.0,55000.0,2.0,2,1,1,18.0,1,0,0,-1.0,-1.0
147.0,41.0,4.0,1.0,2.0,1.0,55000.0,2.0,3,0,1,9.0,2,0,2,407.0,0.0
148.0,49.0,4.0,0.0,1.0,1.0,55000.0,0.0,0,1,0,58.0,3,1,1,661.0,0.0
148.0,49.0,4.0,0.0,1.0,1.0,55000.0,0.0,1,1,1,59.0,0,0,3,739.0,2.0
148.0,49.0,4.0,0.0,1.0,1.0,55000.0,0.0,2,1,0,59.0,0,0,0,-1.0,-1.0
148.0,49.0,4.0,0.0,1.0,1.0,55000.0,0.0,3,1,1,59.0,0,0,4,98.0,0.0
149.0,47.0,5.0,1.0,4.0,1.0,55000.0,2.0,0,1,0,44.0,3,1,1,352.0,0.0
149.0,47.0,5.0,1.0,4.0,1.0,55000.0,2.0,1,1,0,46.0,3,1,1,687.0,1.0
149.0,47.0,5.0,1.0,4.0,1.0,55000.0,2.0,2,1,1,45.0,3,2,1,986.0,3.0
149.0,47.0,5.0,1.0,4.0,1.0,55000.0,2.0,3,1,0,48.0,3,1,1,953.0,0.0
149.0,47.0,5.0,1.0,4.0,1.0,55000.0,2.0,4,0,0,12.0,2,0,2,317.0,0.0
150.0,41.0,5.0,0.0,2.0,1.0,35000.0,3.0,0,1,2,66.0,3,1,1,719.0,0.0
150.0,41.0,5.0,0.0,2.0,1.0,35000.0,3.0,1,1,0,69.0,3,1,1,141.0,0.0
150.0,41.0,5.0,0.0,2.0,1.0,35000.0,3.0,2,1,0,67.0,0,0,3,766.0,3.0
150.0,41.0,5.0,0.0,2.0,1.0,35000.0,3.0,3,1,0,67.0,0,0,0,-1.0,-1.0
150.0,41.0,5.0,0.0,2.0,1.0,35000.0,3.0,4,1,0,65.0,0,0,0,-1.0,-1.0
151.0,62.0,1.0,0.0,0.0,0.0,16000.0,1.0,0,1,0,54.0,0,0,5,84.0,3.0
152.0,15.0,4.0,1.0,3.0,1.0,40000.0,1.0,0,1,1,25.0,3,1,1,824.0,0.0
152.0,15.0,4.0,1.0,3.0,1.0,40000.0,1.0,1,1,0,26.0,3,1,1,794.0,0.0
152.0,15.0,4.0,1.0,3.0,1.0,40000.0,1.0,2,1,1,25.0,3,1,1,800.0,3.0
152.0,15.0,4.0,1.0,3.0,1.0,40000.0,1.0,3,0,0,8.0,2,0,0,-1.0,-1.0
153.0,63.0,1.0,0.0,1.0,1.0,30000.0,0.0,0,1,0,38.0,3,1,1,800.0,0.0
154.0,49.0,2.0,0.0,0.0,0.0,17000.0,0.0,0,1,0,70.0,0,0,0,-1.0,-1.0
